URL,Funciona,Titulo
http://kbdock.loria.fr/,SI,
http://www.mousephenotype.org,SI,
http://manteia.igbmc.fr/,SI,
http://tisdb.human.cornell.edu/,SI,
http://www.wormqtl-hd.org,SI,
http://gwips.ucc.ie,SI,
http://www.lrg-sequence.org,SI,SIFTS < PDBe < EMBL-EBI
http://agefactdb.jenage.de,SI,
http://www.ncbi.nlm.nih.gov/gap,SI,
http://hsb.upf.edu/,SI,
http://dgv.tcag.ca/dgv/app/home,SI,
http://jjwanglab.org/dbpshp,SI,
http://decipher.sanger.ac.uk/,SI,
http://invfestdb.uab.cat,SI,
http://lynx.ci.uchicago.edu/,NO,HBVdb: the hepatitis B virus (HBV) knowledge database
http://cardiodb.org/nectar,SI,
http://www.ebi.ac.uk/fgpt/gwas/,NO,
http://rv.psych.ac.cn,NO,
http://colombos.net/,NO,
http://www.plasmaproteomedatabase.org/,SI,
http://www.cellfinder.org/,NO,410 Gone
http://networks.systemsbiology.net/,SI,
http://crdd.osdd.net/servers/avpdb/,SI,
http://bacmet.biomedicine.gu.se/,SI,EGA European Genome-Phenome Archive
http://www.guidetopharmacology.org,SI,
http://bioinformatics.charite.de/superpain/,SI,
http://bioinformatics.charite.de/transformer,SI,
http://mitobreak.portugene.com,SI,
http://www.gomapman.org,SI,
http://pmite.hzau.edu.cn/django/mite/,SI,
http://www.genomeindia.org/biocuration,SI,"dcGO - A comprehensive domain-centric ontology resource for post-genomic research on functions, phenotypes, diseases and more"
http://ic4r.org,SI,
http://www.cottongen.org,SI,
http://soykb.org,SI,
http://bnaber.org/,SI,
http://opig.stats.ox.ac.uk/webapps/sabdab,SI,
http://snoopy.med.miyazaki-u.ac.jp/,SI,
http://www.ycelldeath.com/yapoptosis/,SI,
http://bioinformatics.psb.ugent.be/pico-plaza/,SI,
http://caps.ncbs.res.in/SMoS2/,SI,
http://swift.cmbi.ru.nl/gv/facilities/,SI,
http://structure.bioc.cam.ac.uk/platinum,SI,
http://www.cecafdb.org,SI,
http://bidd2.nus.edu.sg/cfam,NO,
http://www.rna-society.org/virbase/,NO,
http://www.metexplore.fr/trypanocyc/,SI,
http://i5k.nal.usda.gov/,SI,
http://ibeetle-base.uni-goettingen.de,SI,
http://superfly.crg.eu,SI,
http://dbtmee.hgc.jp/,SI,
http://apps.nhlbi.nih.gov/grasp/,SI,
https://arraymap.progenetix.org/,SI,
http://bioinformatics.breastcancertissuebank.org,SI,
http://crdd.osdd.net/raghava/cancerppd/,SI,
http://ccgd-starrlab.oit.umn.edu/,SI,
http://cgbc.cgu.edu.tw/cmpd/,NO,
http://www.cancer3d.org,SI,
http://awi.cuhk.edu.cn/~MethHC,SI,
http://bmi-tokai.jp/VaDE/,NO,
http://ageing-map.org/,NO,
http://www.cbrc.kaust.edu.sa/ddmgd/,NO,
http://mips.helmholtz-muenchen.de/Organ_System_Heterogeneity/,NO,
http://bioinf.xmu.edu.cn/ADReCS,NO,
http://toxico.nibiohn.go.jp/english/index.html,NO,
http://cbs.dtu.dk/services/NutriChem-1.0,NO,
http://crdd.osdd.net/raghava/ahtpdb/,NO,
http://bioinformatics.psb.ugent.be/plaza/,NO,
http://www.inetbio.org/aranet/,NO,
http://www.araport.org,NO,
http://ricevarmap.ncpgr.cn,NO,
http://coffee-genome.org/,NO,
http://codex.stemcells.cam.ac.uk/,NO,
http://www.genefriends.org,SI,
http://www.addgene.org/,SI,Disorder
http://www.barcdb.org,SI,GoMapMan | protein.GoMapMan.org
https://bard.nih.gov/,SI,AVPdb | A database of experimentally verified antiviral peptides
http://plasmogem.sanger.ac.uk/,SI,
http://cega.ezlab.org/,NO,Not Found
http://juncdb.carmelab.huji.ac.il/,SI,algo salio mal
http://www.rbp-var.biols.ac.cn/,NO,"Manually Curated Rice Protein Database  ( Rice Database, Plant Database)"
http://asntech.org/dbsuper/,SI,algo salio mal
http://sea.edbc.org,SI,"
        Home - Information commons for rice
    "
http://lisanwanglab.org/DASHR,SI,Home < Enzyme Portal < EMBL-EBI < Enzyme Portal < EMBL-EBI
http://www.smallrnagroup-mainz.de/piRNAclusterDB.html,SI,Quorumpeps
http://sysbio.sysu.edu.cn/rpfdb/,SI,algo salio mal
http://mfrlab.org/interrna/,SI,"
        MetaboLights - Metabolomics experiments and derived information"
http://mmb.irbbarcelona.org/ParmBSC1,SI,Rhea- Annotated reactions database
http://nbdb.bii.a-star.edu.sg,SI,algo salio mal
http://mammoth.bcm.tmc.edu/uet/,SI,
http://www.sorfs.org,SI,SAbDab: The Structural Antibody Database
http://klifs.vu-compmedchem.nl,SI,algo salio mal
http://gnmdb.csb.pitt.edu/,SI,yApoptosis: yeast apoptosis database
http://pdbflex.org,SI,
http://start2fold.eu,NO,ICEberg
http://www.metabolomicsworkbench.org/,SI,SMoS V2.0 : Structural Motifs of Superfamilies
http://bigg.ucsd.edu,SI,Home - dbVar - NCBI
http://www.metanetx.org,NO,snoRNA Orthological Gene Database
http://signor.uniroma2.it/,SI,
http://merav.wi.mit.edu,SI,algo salio mal
http://coexpression.cmbi.umcn.nl/,SI,algo salio mal
http://www.nmpdr.org/FIG/wiki/view.cgi/FIG/MetagenomicsRapidAnnotationServer,SI,algo salio mal
http://www.hpmcd.org/,SI,algo salio mal
http://www.cbrc.kaust.edu.sa/desm,SI,algo salio mal
http://bioinfo.imtech.res.in/manojk/sigmol,SI,algo salio mal
http://web.stanford.edu/group/golden_gate_clon/cgi-bin/index/index.py,SI,algo salio mal
http://www.iith.ac.in/EK3D/,SI,algo salio mal
http://bacdb.org/BacWGSTdb/,SI,algo salio mal
http://www.phytopathdb.org/,SI,algo salio mal
http://www.encodeproject.org,NO,
http://mae.hms.harvard.edu,SI,
http://hpscreg.eu,NO,
http://cell-lineage.org,SI,
http://www.insect-genome.com/,SI,
http://www.aniseed.cnrs.fr,NO,algo salio mal
http://research.nhgri.nih.gov/crisprz,NO,algo salio mal
http://www.inetbio.org/mousenet/,SI,algo salio mal
http://dmdd.org.uk,SI,algo salio mal
http://www.AgingChart.org,SI,
http://dida.ibsquare.be,SI,algo salio mal
http://sbrblood.nhgri.nih.gov,SI,algo salio mal
http://syslab4.nchu.edu.tw/CRN,NO,algo salio mal
http://14.139.32.56/,NO,
https://bioinfo.uth.edu/ccmGDB/,SI,algo salio mal
http://www.colonatlas.org,SI,algo salio mal
http://www.bio-bigdata.net/lnc2cancer.,NO,algo salio mal
http://www.mutationaligner.org,NO,algo salio mal
http://opentein.hgc.jp/,NO,algo salio mal
http://histone.sce.ntu.edu.sg/SynLethDB/,NO,algo salio mal
http://www.campsign.bicnirrh.res.in/,NO,
http://dgidb.genome.wustl.edu,NO,algo salio mal
http://sideeffects.embl.de/,SI,algo salio mal
http://cheminfo.charite.de/withdrawn,SI,
http://crdd.osdd.net/raghava/cppsite/,SI,algo salio mal
http://dbaasp.org,SI,algo salio mal
http://crdd.osdd.net/raghava/satpdb/,NO,algo salio mal
http://plantdhs.org,SI,algo salio mal
http://PlantPAN2.itps.ncku.edu.tw,SI,algo salio mal
http://www.phytosystems.ulg.ac.be/florid/,SI,algo salio mal
https://www.surechembl.org/search/,NO,algo salio mal
http://csdb.glycoscience.ru/database,NO,
https://glytoucan.org,SI,algo salio mal
http://sugarbind.expasy.org,SI,
www.broadinstitute.org/mitocarta,NO,algo salio mal
http://www.mitoage.org,SI,algo salio mal
http://www.intogen.org/search,SI,algo salio mal
https://rvs.u.hpc.mssm.edu/divas/,SI,algo salio mal
http://ngs.ym.edu.tw/driverdb,SI,algo salio mal
http://www.type2diabetesgenetics.org/,NO,algo salio mal
http://immunet.princeton.edu,NO,algo salio mal
http://www.disgenet.org/,NO,algo salio mal
http://planmine.mpi-cbg.de/,NO,algo salio mal
http://bbcftools.epfl.ch/getprime,NO,
http://gtrd.biouml.org,NO,algo salio mal
http://bio-bigdata.hrbmu.edu.cn/lincsnp/,NO,algo salio mal
http://bioinfo.life.hust.edu.cn/LNCediting/,NO,algo salio mal
http://sysbio.sysu.edu.cn/methsmrt,SI,algo salio mal
https://mpd.bioinf.uni-sb.de/,NO,algo salio mal
http://POSTAR.ncrnalab.org,NO,algo salio mal
http://www.rna-society.org/raid,NO,algo salio mal
http://www.rna-society.org/rnalocate/,NO,algo salio mal
http://ccg.vital-it.ch/snp2tfbs/:,NO,
http://tfbsbank.co.uk/,NO,algo salio mal
http://uniclust.mmseqs.com/,NO,algo salio mal
http://adpribodb.leunglab.org/,SI,algo salio mal
http://protdyn-database.org,NO,algo salio mal
http://www.lcqb.upmc.fr/jet2_viewer/,NO,algo salio mal
http://linkprot.cent.uw.edu.pl/,NO,algo salio mal
http://membranome.org/,NO,algo salio mal
http://www.zhaobioinfo.org/mutLBSgeneDB/,NO,
http://weram.biocuckoo.org/,SI,algo salio mal
http://prodata.swmed.edu/ecod/,NO,SuperFly - Comparative Gene Expression Database of Dipteran Development
http://tstmp.enzim.ttk.mta.hu,NO,
http://www.ontobee.org/,SI,
http://www.coexpedia.org,NO,Cancer3D *v2
http://cgdb.biocuckoo.org/,NO,
https://fairdomhub.org/,NO,Candidate Cancer Gene Database
http://cbdm.uni-mainz.de/hippie/,NO,BioLiP protein function database
http://ophid.utoronto.ca/pathDIP,NO,BloodSpot
http://www.xtalkdb.org,NO,canSAR Black | the Cancer Drug Discovery Platform
https://img.jgi.doe.gov/vr/,SI,iBeetle
http://www.fludb.org,NO,Page not found | Ecology & Evolutionary Biology
http://infolab.dgist.ac.kr/MRPrimerV,NO,NCBI Clone Database Home Page
http://research.engineering.uiowa.edu/kristensenlab/VOG,NO,algo salio mal
http://antismash-db.secondarymetabolites.org,NO,CancerPPD
https://img.jgi.doe.gov/abc-public/,NO,Home - Books - NCBI
http://arpcard.mcmaster.ca,NO,algo salio mal
https://meg.colostate.edu/MEGaRes/,NO,Addgene: Homepage
http://pathoyeastract.org/index.php,NO,algo salio mal
http://www.wdcm.org,NO,
http://www.elegansvariation.org,NO,
http://cistrome.org/db,NO,algo salio mal
http://genomecrispr.org,NO,"CeCaFDB - A curated database for flux distribution in
	central carbon metabolism systems."
http://hieranoidb.sbc.su.se/,NO,Search arrayMap Samples
http://www.hipsci.org/,NO,algo salio mal
http://monarchinitiative.org,NO,体彩网首页-网址平台官网
http://srv00.recas.ba.infn.it/atlas/index.html,NO,
https://www.wzgenomics.cn/mirdnmr/,NO,algo salio mal
http://denovo-db.gs.washington.edu,NO,SEA
http://www.picb.ac.cn/dbDEMC,NO,algo salio mal
http://exac.broadinstitute.org,NO,dbSUPER - an integrated database of super-enhancers in mouse and human genome
http://www.1000genomes.org/data-portal,NO,"
          Brain Map - brain-map.org 
    "
http://www.bio-bigdata.net/nsdna/,NO,"
            Unavailable
        "
http://igenomed.org/KERIS,NO,smallrnagroup-mainz.de
https://bioinfo.uth.edu/SZGR/,NO,DYOGEN
http://drugcentral.org,NO,algo salio mal
http://exposome-explorer.iarc.fr,NO,Institute of Bioinformatics WWU Münster
https://targetvalidation.org,NO,ä¸­å±±ç¼ç§ä¸­å¿çç©ä¿¡æ¯ååºå è°æ§å®éªå®¤
https://pharos.nih.gov/,NO,TFBSshape
http://eurisco.ecpgr.org/,NO,
http://bis.zju.edu.cn/pcernadb/index.jsp,NO,algo salio mal
http://plantreactome.gramene.org/,NO,The Spirochetes Genome Browser
http://www.sesame-bioinfo.org/PMDBase,NO,algo salio mal
https://arapheno.1001genomes.org,NO,algo salio mal
http://www.inetbio.org/soynet/,NO,algo salio mal
http://structuralbiology.cau.edu.cn/gossypium/,NO,algo salio mal
http://www.proteomexchange.org/,NO,StackPath
http://www.proteomexchange.org/,NO,"Perform Evolutionary Trace on a Protein Sequence or Structure - Baylor College of Medicine, Houston, Texas"
https://repository.jpostdb.org/,NO,algo salio mal
http://isoelectricpointdb.org/,NO,iGNM - Online service for Gaussian Network Model
https://www.targetvalidation.org/,NO,
http://gigadb.org/site/index,NO,BiGG Models
http://www.immport.org/immport-open/public/home/home,NO,OrtholugeDB - Welcome
http://clingen.igib.res.in/almena/,SI,BacDive | The Bacterial Diversity Metadatabase
http://metagenomics.iiserb.ac.in/biofueldb,SI,Metabolic gEne RApid Visualizer
http://apps.chiragjpgroup.org/repoDB/,SI,403 Forbidden
https://mistdb.com/,NO,RepeatsDB
http://biophy.dzu.edu.cn/EVLncRNAs2,SI,sORFs.org: repository of small ORFs identified by ribosome profiling
https://vibrism.neuroinf.jp/,SI,
https://phasepro.elte.hu/,SI,Stanford Golden Gate Cloning Project
http://www.stemformatics.org,SI,"PopHuman, the Human population genomics browser"
https://polyasite.unibas.ch,SI,algo salio mal
https://chlamdb.ch/,SI,LPSN - List of Prokaryotic names with Standing in Nomenclature
https://epd.epfl.ch,SI,
,SI,algo salio mal
https://www.gephebase.org/,SI,Home - IMPC | International Mouse Phenotyping Consortium
http://mirgenedb.org/,SI,BacWGSTdb
https://www.biosino.org/PhenoModifier,SI,
dwishart@ualberta.ca,NO,algo salio mal
https://ogrdb.airr-community.org,SI,algo salio mal
http://www.licpathway.net/ENdb,SI,PhytoPath
http://allomaps.bii.a-star.edu.sg,SI,Home - dbGaP - NCBI
,NO,
https://hanlab.uth.edu/apa/,SI,
http://www.bio-data.cn/CFEA,SI,MouseNetV2 - Probabilistic Functional Gene Network of Mus musculus
http://www.licpathway.net/ENdb,SI,algo salio mal
http://www.enhanceratlas.org/indexv2.php,SI,
(http://www.licpathway.net/KnockTF/index.html,NO,algo salio mal
,SI,"DIDA – DIDA is a novel database that provides for the first time detailed information on genes and associated genetic variants involved in digenic diseases, the simplest form of oligogenic inheritance."
,SI,Loading...
,SI,algo salio mal
,SI,Cancer Cell Metabolism Gene DataBase 
,SI,
,SI,InsectBase-Home
,SI,algo salio mal
,SI,SIDER Side Effect Resource
,SI,
,SI,Plant DHSs Database
,NO,CPPsite 2.0: A Database of Cell Penetrating Peptides
,NO,algo salio mal
,NO,
,NO,PlantPAN 2.0
,NO,Flowering Interactive Database [FLOR-ID] - Home
,SI,algo salio mal
,SI,Glycan Repository
,SI,"WERAM - Writers, Erasers & Readers of Histone Acetylation and Methylation Database"
,SI,404 Not Found
,NO,404 Not Found
,SI,algo salio mal
,SI,algo salio mal
,SI,404 Not Found
,NO,404 Not Found
,SI,
,SI,
,SI,
,SI,algo salio mal
,SI,
,SI,
,NO,algo salio mal
,SI,ä¸­å±±ç¼ç§ä¸­å¿çç©ä¿¡æ¯ååºå è°æ§å®éªå®¤
,SI,Home | IUPHAR/BPS Guide to PHARMACOLOGY
,NO,
,SI,
,SI,
,SI,ECMDB
,SI,
,SI,
,SI,
,SI,
,NO,
,SI,
,NO,
,SI,
,SI,
,SI,
,SI,
,SI,BiofuelDB
,SI,
,SI,
,SI,SoyKB: Soybean Knowledge Base - Home - 
,SI,PhaSePro
,NO,
,SI,
,SI,
,SI,
https://www.spatialomics.org/SpatialDB/,SI,
,SI,
,SI,Cottongen
,SI,ViBrism
,SI,
,NO,
,SI,
,SI,PolyASite - Exploring 3' end processing
,SI,
,SI,algo salio mal
,SI,
,SI,
,SI,
http://biomine.cs.vcu.edu/servers/DESCRIBEPROT/,NO,
http://stab.comp-sysbio.org,SI,
http://csvs.babelomics.org/,SI,
https://sph.uth.edu/retnet/,NO,Gephebase
https://doi.org/10.6084/m9.figshare.12417881.v2/,NO,
https://memmorf.hegelab.org/,SI,
https://datanator.info,NO,
https://modelseed.org,SI,StackPath
http://crispview.weililab.org,SI,"
            
    APAatlas Homepage

        "
https://pk-db.com,SI,
https://gold.jgi.doe.gov/,SI,ENdb-Home
https://idrblab.org/intede/,SI,
https://idrblab.org/gimica/,SI,
https://db.idrblab.org/varidt/,SI,STAB
http://db.idrblab.org/ttd/,SI,algo salio mal
http://gmql.eu/virusurf/,SI,PhenoModifier-Index
https://search.thegencc.org/,SI,
http://mggm-lab.easyomics.org,SI,
https://www.ncbi.nlm.nih.gov/COG/,SI,
,SI,
http://rna.sysu.edu.cn/deepbase3,NO,CFEA
https://zfin.org/,NO,Selectome: a database of Positive Selection
http://origin.tubic.org/deg/,SI,
http://www.dgidb.org/,SI,Welcome to the i5k Workspace@NAL! | i5k Workspace@NAL
http://bcb.unl.edu/AcrDB/,SI,
http://pacrispr.erc.monash.edu/AcrHub,SI,
https://bigd.big.ac.cn/aging,SI,
http://gong_lab.hzau.edu.cn/Animal-APAdb/,NO,
http://www.licpathway.net/ATACdb),SI,
http://www.megabionet.org/atmad,SI,
http://bastionhub.erc.monash.edu/,SI,
https://bigfam.bioinformatics.nl.,SI,
http://www.cancerimmunityqtl-hust.com/,SI,
https://chewbbaca.online/,SI,
http://www.ehbio.com/cmnpd/front/#/ [CHECK!],SI,
https://cncdatabase.med.cornell.edu/,SI,algo salio mal
http://www.rna-society.org/cncrnadb/,SI,
http://conjupepdb.ttk.hu/,SI,Collaborative Spanish Variant Server
https://cov3d.ibbr.umd.edu/,SI,
http://covid19.md.biu.ac.il/,SI,
http://cadd.zju.edu.cn/cidb/,NO,
http://www.crisprsql.com/,SI,
http://crispviewdatabase.weililab.org:8000/,SI,
https://bioinfo.uth.edu/CSEADB/,SI,CRISP-view
http://csvs.babelomics.org/,SI,
http://www.sb-roscoff.fr/cyanorak,SI,
http://bcb.unl.edu/dbCAN_PUL/home,SI,"
	Pico-Plaza : comparative genomics in plants 
    "
https://sgrnascorer.cancer.gov/dbguide,SI,ENdb-Home
http://www.ddbj.nig.ac.jp,SI,
https://exbio.wzw.tum.de/digger,SI,
https://darkinome.org/,SI,ModelSEED
http://www.genesilico.pl/DNAmoreDB,NO,
https://covirus.cc/drugs/,SI,
https://drugspacex.simm.ac.cn/,SI,
http://www.tartaglialab.com/dualseq/,SI,
http://www.ebi.ac.uk,SI,
https://www.ebi.ac.uk/ena,SI,
https://loschmidt.chemi.muni.cz/fireprotdb,SI,HaploReg v4.1
http://gctype.wdcm.org/,SI,
www.ncbi.nlm.nih.gov/genbank/,NO,
https://wan-bioinfo.shinyapps.io/GESS_v1_7/,SI,
https://glycopost.glycosmos.org/,SI,
http://www.grndb.com/,SI,
https://gsrs.ncats.nih.gov/app/substances,SI,
https://hanlab.uth.edu/HeRA/,NO,
http://herb.ebiomed.cn/,SI,
http://www.housekeeping.unicamp.br/,SI,
https://webapp.ufz.de/hmdb/,SI,
http://www.kobic.re.kr/icsdb,NO,algo salio mal
http://mdl.shsmu.edu.cn/IDDB,SI,
imodulondb.com,SI,
http://clingen.igib.res.in/indigen/,SI,
https://bioinfo.uth.edu/kmd/,SI,
https://www.ncbi.nlm.nih.gov/research/coronavirus/,NO,
http://www.bio-bigdata.net/LnCeCell,NO,
https://bigd.big.ac.cn/lncexpdb,SI,
http://bio.liclab.net/LncSEA/,SI,
http://www.xjtlu.edu.cn/biologicalsciences/atlas,NO,
http://www.markerdb.ca/,SI,
http://www.aiddlab.com/MASI/,SI,
https://das.chenlulab.com/.,SI,MemMoRF DB
http://memmorf.hegelab.org,SI,EnhancerAtlas 2.0: an updated resource with typical enhancer annotation in 600 tissue/cell types across nine species
http://mgedb.comp-sysbio.org/,SI,
http://mgb.biocloud.net/home,NO,
http://bigd.big.ac.cn,SI,
https://ndb.rice.edu/,SI,
https://oncovar.org/,SI,
https://genetics.opentargets.org/,NO,
http://discovery.informatics.uab.edu/PAGER-COV/,SI,
http://pedtranscriptome.org,SI,
https://dianalab.e-ce.uth.gr/peryton,SI,PK-DB
https://phelige.com/,NO,
http://phycocosm.jgi.doe.gov/,SI,
https://pk-db.com/,SI,DBTMEE
https://www.planetmicrobe.org/,SI,
http://gong_lab.hzau.edu.cn/Plant_imputeDB,SI,503 Service Temporarily Unavailable
http://cadd.zju.edu.cn/protacdb,SI,INTEDE
http://rasp.zhanglab.net/,SI,GIMICA
https://rbp2go.dkfz.de,SI,
www.RJunBase.org,SI,algo salio mal
http://www.xjtlu.edu.cn/biologicalsciences/rmd,SI,
http://rmvar.renlab.org,SI,GeneFriends
http://easybioai.com/sc2disease/,SI,
http://health.tsinghua.edu.cn/SilencerDB/,NO,
https://tbdb.io,NO,
http://bioinfo.life.hust.edu.cn/TCRdb,NO,
http://biosig.unimelb.edu.au/thermomutdb,SI,
http://tisch.comp-genomics.org/,NO,DEG
https://www.biosino.org/transcirc/,NO,
http://trftarget.net,SI,
http://tsrbase.org/,SI,
http://www.licpathway.net/VARAdb/,SI,
http://dcp.rutgers.edu,NO,
http://biotech.bmi.ac.cn/3dsnp/,NO,
http://aagatlas.ncpsb.org,NO,
http://chordate.bpni.bio.keio.ac.jp/faba/,SI,
http://bioinfo.life.hust.edu.cn/AnimalTFDB/index.php,NO,
http://mosas.sysu.edu.cn/utr,NO,
http://mpss.udel.edu/at/,NO,
http://www.megabionet.org/atpid/,NO,
http://net.icgeb.org/benchmark/,NO,
http://rise.genomics.org.cn/,NO,
http://biozon.org/,NO,
http://bps.rutgers.edu/,NO,
http://bugs.sgul.ac.uk/E-BUGS-PUB,NO,
http://www.bioguo.org/CADgene/,NO,
http://camera.calit2.net/,NO,
http://www.cangem.org/,SI,
http://centrosome.cnb.csic.es,NO,
http://circnet.mbc.nctu.edu.tw,NO,
http://cogeme.ex.ac.uk/,SI,
http://cgg.ebi.ac.uk/cgg/cpp_sitemap.html,SI,
http://cops.igib.res.in/copsv2/index.html,NO,
http://covdb.microbiology.hku.hk/,NO,
http://cpla.biocuckoo.org/,NO,
http://compbio.tongji.edu.cn/cr/,NO,
http://www.molecular-systems.org/csdbase/,NO,
http://cutdb.burnham.org/,NO,
http://beamish.ucc.ie/,SI,404 Not Found
http://dbcrid.biolead.org,SI,COGs - Clusters of Orthologous Groups
http://lifecenter.sgst.cn/dbdepc/index.do,NO, JGI GOLD | Home
http://dblep.hupo.org.cn/,NO,The Wellcome Sanger Institute - Plasmogem
http://bioinfo.au.tsinghua.edu.cn/dbRES/,NO,DASHR - database of human small non-coding RNA
http://www.megabionet.org/dbSAP,SI,CancerImmunityQTL
http://cgsmd.isi.edu/dbsnpq,NO,Chewie Nomenclature Server
http://dga.nubic.northwestern.edu/,SI,Home
http://dogvb.big.ac.cn,NO,404 Not Found
http://domine.utdallas.edu/,NO,CNCDatabase (Cornell Non-Coding cancer driver database)
http://doop.abc.hu/,NO,algo salio mal
http://tubic.tju.edu.cn/doric5.0/,NO,GenCC genes with classifications
http://drug2gene.com,NO,ConjuPepDB | Database drug-peptide conjugates| therapeutic agent drug molecules covalent coupled linker to a peptide
http://drygin.ccbr.utoronto.ca/,NO,
http://eduliss.bch.ed.ac.uk/,SI,InterRNA
http://service.ipr.pdbj.org/eF-site/index.jsp,SI,Collaborative Spanish Variant Server
http://biotech.bmi.ac.cn/ehfpi/,NO,crisprSQL - CRISPR off-target database
http://122.228.158.106/EpilepsyGene,NO,CoV3D
http://datam.i2r.a-star.edu.sg/ergdbV2/index.html,SI,algo salio mal
http://jbirc.jbic.or.jp/hinv/evola/,SI,dbGuide - A database of validated guide RNAs used in human and mouse cells
http://exolocator.eopsf.org/,NO,SSRome Database
http://compbio.cs.queensu.ca/F-SNP/,SI,PDB Flex :: GodzikLab
http://cgl.imim.es/fcp/,NO,Metabolomics Workbench : Home
http://flybrain.neurobio.arizona.edu/,NO,"
    MicroScope Home - MaGe: Microbial Genome Annotation & Analysis Platform - MicroScope - Web Interface System & Specialized Databases
    for (re)Annotation and Analysis of Microbial Genomes
  "
http://urchin.spbcas.ru/flyex/ and http://flyex.uchicago.edu/flyex/index.jsp,SI,CSEA-DB
http://www.flytf.org/,SI,Home | DIGGER
http://foresttree.org/ftdb,SI,KLIFS - the structural kinase database
http://FunShift.cgb.ki.se/,NO,Coronavirus (SARS-CoV-2) Drug Screening
http://www.fusariumdb.org/,NO, | tartaglialab.com
http://donglab.ecnu.edu.cn/databases/FusionCancer/,NO,FireProtDB
http://www.genestation.org,NO,"
        
            
                DrugSpaceX
            
            -
            Home
        
    "
http://ecoli.naist.jp/,SI,ENA Browser
http://www.genome3d.eu,SI,algo salio mal
http://gold.tugraz.at/,NO,PATRIC
http://greenc.sciencedesigners.com/wiki/Main_Page,SI,GlycoPOST
http://tubic.tju.edu.cn/greglist/,NO,WeGET - Gene Ontology categories
http://www.ihop-net.org/UniPub/HCAD,NO,algo salio mal
http://hdbase.org/,NO,algo salio mal
http://lifecenter.sgst.cn/hit,NO,GRNdb: Gene Regulatory Network database
http://hgtree.snu.ac.kr,NO,502 Bad Gateway
http://www.megabionet.org/bio/hlung/,NO,Digital Development
http://cmbi.bjmu.edu.cn/hmdd,NO,algo salio mal
http://www.imgt.org/ligmdb/,NO,algo salio mal
http://immuco.bjmu.edu.cn/,NO,KinaseMD
http://interdom.i2r.a-star.edu.sg/,NO,"
            MAE
        "
http://ipfam.org/,NO,algo salio mal
http://www.ippidb.cdithem.fr/ http://www.cdithem.fr/ippidb/v2,SI, EK3D 
http://datam.i2r.a-star.edu.sg/kberg/,NO,IDDB Home
http://KineticDB.protres.ru/db/index.pl,SI,Lnc SEA
http://king.mbu.iisc.ernet.in/,NO,algo salio mal
http://microme.genomics.org.cn/program/GenoListPERL/index.pl?database=leptolist,NO,Home
http://helix-web.stanford.edu/LPFC/,NO,MASI | Microbiota - Active Substance Interaction database
http://www.maizegdb.org/,NO,algo salio mal
http://www.malacards.org/,NO,403 Forbidden
http://datam.i2r.a-star.edu.sg/mdpd/index.php,SI,MeDAS
http://www.medicago.org/,NO,Planet Microbe
http://www.megx.net/,NO,Not Acceptable!
http://compgenomics.utsa.edu/methylation/,SI,Plant-ImputeDB
http://metasystems.riken.jp/metabiome/,SI,PK-DB
http://metaref.org/,NO,"PAGER-CoV: A Pathways, Annotated-lists and Gene signatures Electronic Repository Related to Coronavirus Related Diseases"
http://dnamethylome.org,NO,Antimicrobial Peptide Database - DBAASP
http://mnm.engr.uconn.edu/,SI,OncoVar: an integrated database and analysis platform for oncogenic driver variants in cancers
http://www.moonlightingproteins.org/,NO,SugarBind
http://variation.osu.edu/,NO,404: Not Found
http://mvirdb.llnl.gov/,NO,DECIPHER v11.11: Mapping the clinical genome
http://prion.bchs.uh.edu/bp_type/,NO,algo salio mal
http://bio.ifom-ieo-campus.it/ncg,NO,PDX for Childhood Cancer Therapeutics
http://nonb.abcc.ncifcrf.gov,NO,IntOGen - Cancer Mutations Browser
http://jsm-research.imb.uq.edu.au/nred/cgi-bin/ncrnadb.pl,SI,News
http://nmr.cmbi.ru.nl/NRG-CING,NO,Ontobee
http://ogre.mcmaster.ca/,NO,"
  tRFtarget
"
http://berry.engin.umich.edu/oligoarraydb/,NO,SC2disease
http://omia.angis.org.au/,NO,ThermoMutDB | Protein Mutation Thermodynamics Database
http://www.pazar.info/,NO,tsRBase
http://bioinfo.tg.fh-giessen.de/pdbselect/,NO,VARAdb
http://pepcyber.umn.edu/PPEP/,NO,MOLGENIS load page
http://nwsr.smith.man.ac.uk/pepseeker/,NO,almena
http://pfd.med.monash.edu.au/,NO,RBP2GO
http://www.phenomicdb.de/,NO,algo salio mal
http://pid.nci.nih.gov/,SI,403 Forbidden
http://pidd.math.iastate.edu/,NO,algo salio mal
http://pig.vbi.vt.edu/,NO,algo salio mal
http://www.byanbioinfo.org/plamom/,NO,algo salio mal
http://plantmetabolomics.vrac.iastate.edu/ver2/index.php,NO,algo salio mal
http://mpss.udel.edu/,NO,algo salio mal
http://plantsp.sdsc.edu/,NO,Stemformatics
http://planttfdb.cbi.pku.edu.cn,NO,algo salio mal
http://lcgbase.big.ac.cn/plastid-LCGbase/,NO,"
    Browse
"
http://www.studiofmp.com/plpmdb/,NO,algo salio mal
http://pmap.burnham.org/,NO,algo salio mal
https://bioinformatics.cineca.it/PMDB/,NO,The page you're looking for could not be found (404)
http://www.pocketome.org,SI,genome3d.eu
http://pxgrid.med.monash.edu.au/polyq/,SI,algo salio mal
http://www.poxvirus.org/,NO,algo salio mal
